lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-0.8273308232384283,-0.3792095249516596,-0.579240647567394,-0.4211188887223901,-0.5105033223070278,-0.4205455315143503,0.6620183332171629,0.8870625856812061,-0.5780463407101868,0.6204920341256523,-0.28570607896796524,0.1616423446271551,0,,,
SSEN-400600301502,-0.5833380277816504,-0.4942302898044205,1.2491891473860677,1.6348331683616601,1.454156983776647,1.6347330445941044,-0.41689660225292086,-0.25747224417014236,-0.5935280728043801,-0.44745903795387376,-0.09969977083830811,0.18402065827164266,1,smoothed_profile,0.05,SSEN-400600301502-smoothed_profile-0.05
SSEN-400600301503,-0.7183573937789819,-0.30116073851622616,-0.7059129754322072,-0.6331799908251944,-0.6532223326041794,-0.6331312193655586,1.039062011704802,0.9759282572174491,-0.41588549823655097,0.7585059146576728,-0.192840162661712,0.14672346886416288,0,,,
SSEN-400600301504,-0.8558399151636712,-0.767721310312255,0.9784084696073728,1.0425917142642367,1.0045739133867317,1.042995606082603,-0.7246844650836468,-0.6694625513984331,-0.8754209792956608,-0.5886017773443301,0.23508092130189062,0.17656122039014735,0,,,
SSEN-400600301505,-0.8488537249567041,-0.337716849660211,-0.7611765430410496,-0.6573048655679097,-0.7027979887837448,-0.656814096678489,1.2696962864220667,1.2729242126169993,-0.49842523621947077,1.1882653295608887,-0.6603366598058099,0.1616423446271551,0,,,
SSEN-401100228001,0.4137182651865488,0.05127503634681529,0.15106586246643963,0.09834659531981337,0.1645163321221764,0.09793867066688483,-0.44449616648796375,-0.5584128340163407,0.2154043712536986,-0.37800057998496006,-1.2717279453659696,0.15418290674565818,0,,,
SSEN-401100228002,-0.029210828243870387,0.04478441596407534,-0.3270826616431823,-0.22456509150843637,-0.2639741241933162,-0.2240653630544083,0.15724915887992097,0.19461773079813355,0.036951550705136386,-0.08371304635256163,-1.0932550162920913,0.1616423446271551,0,,,
SSEN-401100228004,1.45144700066759,0.2943624043101636,0.6266705219428281,0.24746084322928463,0.4302286862091024,0.24758235671796242,-1.1671430597145054,-1.2514090928942196,0.6938959237993059,-0.7399441907253327,2.121730643432495,0.14672346886416288,0,,,
SSEN-401100228005,0.5514807839308081,-0.09199206445896344,1.6089295932348435,1.3472415592798244,1.6182288493489232,1.3444928560384866,-0.876321936785676,-1.2024017575253672,0.1827192043068256,-0.6903552263791445,-0.44702368254641106,-0.30084280402559593,0,,,
SSEN-460000307001,-0.6142435087016075,-0.14159587041653526,-0.6713521299775983,-0.5165856232756647,-0.5532360043029794,-0.5160946542421798,1.3685630815810983,1.1651441353334475,-0.22236812303490402,0.5343902387831885,-1.595605494216819,0.13180459310117065,0,,,
